base_case_id,state,region_id,season,label,scenario_type,score,decision,abstained,score_delta_vs_observed,decision_changed,evidence_completeness,imputation
V08-CON-CHU-SUM-22,as_observed,chungju,summer,abnormal,deep_day_partial_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-22,load_unavailable,chungju,summer,abnormal,deep_day_partial_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-22,weather_unavailable,chungju,summer,abnormal,deep_day_partial_activation,0.46933333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-22,phase_unavailable,chungju,summer,abnormal,deep_day_partial_activation,0.44000000,normal,false,-0.02933333,false,0.33333333,none
V08-CON-CHU-SUM-23,as_observed,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-23,load_unavailable,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-23,weather_unavailable,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-23,phase_unavailable,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-24,as_observed,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-24,load_unavailable,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-24,weather_unavailable,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-24,phase_unavailable,chungju,summer,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-25,as_observed,chungju,summer,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-25,load_unavailable,chungju,summer,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-25,weather_unavailable,chungju,summer,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-25,phase_unavailable,chungju,summer,abnormal,deep_day_full_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-CHU-SUM-26,as_observed,chungju,summer,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-26,load_unavailable,chungju,summer,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-26,weather_unavailable,chungju,summer,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-26,phase_unavailable,chungju,summer,abnormal,deep_day_full_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-CHU-SUM-27,as_observed,chungju,summer,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-27,load_unavailable,chungju,summer,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-27,weather_unavailable,chungju,summer,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-27,phase_unavailable,chungju,summer,abnormal,phase_selective_activation,0.86800000,anomaly,false,-0.13200000,false,0.33333333,none
V08-CON-CHU-SUM-28,as_observed,chungju,summer,abnormal,phase_selective_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-28,load_unavailable,chungju,summer,abnormal,phase_selective_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-28,weather_unavailable,chungju,summer,abnormal,phase_selective_activation,0.46933333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-28,phase_unavailable,chungju,summer,abnormal,phase_selective_activation,0.44000000,normal,false,-0.02933333,false,0.33333333,none
V08-CON-CHU-SUM-29,as_observed,chungju,summer,abnormal,weak_long_duration_activation,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-29,load_unavailable,chungju,summer,abnormal,weak_long_duration_activation,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-29,weather_unavailable,chungju,summer,abnormal,weak_long_duration_activation,0.85983333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-29,phase_unavailable,chungju,summer,abnormal,weak_long_duration_activation,0.77600000,anomaly,false,-0.08383333,false,0.33333333,none
V08-CON-CHU-SUM-30,as_observed,chungju,summer,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-30,load_unavailable,chungju,summer,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-30,weather_unavailable,chungju,summer,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-30,phase_unavailable,chungju,summer,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-31,as_observed,chungju,summer,abnormal,moderate_load_mismatch,0.33366667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-31,load_unavailable,chungju,summer,abnormal,moderate_load_mismatch,0.33366667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-31,weather_unavailable,chungju,summer,abnormal,moderate_load_mismatch,0.33366667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-31,phase_unavailable,chungju,summer,abnormal,moderate_load_mismatch,0.29200000,normal,false,-0.04166667,false,0.33333333,none
V08-CON-CHU-SUM-32,as_observed,chungju,summer,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-32,load_unavailable,chungju,summer,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-32,weather_unavailable,chungju,summer,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-32,phase_unavailable,chungju,summer,abnormal,moderate_load_mismatch,0.77600000,anomaly,false,-0.08383333,false,0.33333333,none
V08-CON-CHU-SUM-33,as_observed,chungju,summer,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-33,load_unavailable,chungju,summer,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-33,weather_unavailable,chungju,summer,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-33,phase_unavailable,chungju,summer,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-34,as_observed,chungju,summer,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-34,load_unavailable,chungju,summer,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-34,weather_unavailable,chungju,summer,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-34,phase_unavailable,chungju,summer,abnormal,partial_activation_long_persistence,0.58800000,abstain,true,-0.01700000,true,0.33333333,none
V08-CON-CHU-SUM-35,as_observed,chungju,summer,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-35,load_unavailable,chungju,summer,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-35,weather_unavailable,chungju,summer,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-35,phase_unavailable,chungju,summer,abnormal,phase_anomaly_moderate_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-CHU-SUM-36,as_observed,chungju,summer,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-36,load_unavailable,chungju,summer,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-36,weather_unavailable,chungju,summer,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-36,phase_unavailable,chungju,summer,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-01,as_observed,chungju,autumn,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-01,load_unavailable,chungju,autumn,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-01,weather_unavailable,chungju,autumn,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-01,phase_unavailable,chungju,autumn,normal,normal_full_operation,0.31120000,normal,false,0.02593333,false,0.33333333,none
V08-CON-CHU-AUT-02,as_observed,chungju,autumn,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-02,load_unavailable,chungju,autumn,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-02,weather_unavailable,chungju,autumn,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-02,phase_unavailable,chungju,autumn,normal,normal_full_operation,0.38640000,normal,false,0.01240000,false,0.33333333,none
V08-CON-CHU-AUT-03,as_observed,chungju,autumn,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-03,load_unavailable,chungju,autumn,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-03,weather_unavailable,chungju,autumn,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-03,phase_unavailable,chungju,autumn,normal,normal_full_operation,0.31120000,normal,false,0.02593333,false,0.33333333,none
V08-CON-CHU-AUT-04,as_observed,chungju,autumn,normal,twilight_boundary_operation,0.21836667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-04,load_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.21836667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-04,weather_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.21836667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-04,phase_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.24560000,normal,false,0.02723333,false,0.33333333,none
V08-CON-CHU-AUT-05,as_observed,chungju,autumn,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-05,load_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-05,weather_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-05,phase_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.52800000,abstain,true,0.04086667,true,0.33333333,none
V08-CON-CHU-AUT-06,as_observed,chungju,autumn,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-06,load_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-06,weather_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-06,phase_unavailable,chungju,autumn,normal,twilight_boundary_operation,0.52800000,abstain,true,0.04086667,true,0.33333333,none
V08-CON-CHU-AUT-07,as_observed,chungju,autumn,normal,short_transient_spike,0.01523333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-07,load_unavailable,chungju,autumn,normal,short_transient_spike,0.01523333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-07,weather_unavailable,chungju,autumn,normal,short_transient_spike,0.01523333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-07,phase_unavailable,chungju,autumn,normal,short_transient_spike,0.03480000,normal,false,0.01956667,false,0.33333333,none
V08-CON-CHU-AUT-08,as_observed,chungju,autumn,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-08,load_unavailable,chungju,autumn,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-08,weather_unavailable,chungju,autumn,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-08,phase_unavailable,chungju,autumn,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-09,as_observed,chungju,autumn,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-09,load_unavailable,chungju,autumn,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-09,weather_unavailable,chungju,autumn,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-AUT-09,phase_unavailable,chungju,autumn,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-10,as_observed,chungju,autumn,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-10,load_unavailable,chungju,autumn,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-10,weather_unavailable,chungju,autumn,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-10,phase_unavailable,chungju,autumn,normal,allowed_partial_operation,0.26400000,normal,false,0.03866667,false,0.33333333,none
V08-CON-CHU-AUT-11,as_observed,chungju,autumn,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-11,load_unavailable,chungju,autumn,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-11,weather_unavailable,chungju,autumn,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-11,phase_unavailable,chungju,autumn,normal,allowed_partial_operation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-AUT-12,as_observed,chungju,autumn,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-12,load_unavailable,chungju,autumn,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-12,weather_unavailable,chungju,autumn,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-12,phase_unavailable,chungju,autumn,normal,allowed_partial_operation,0.07200000,normal,false,0.00286667,false,0.33333333,none
V08-CON-CHU-AUT-13,as_observed,chungju,autumn,normal,temporary_load_fluctuation,0.01523333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-13,load_unavailable,chungju,autumn,normal,temporary_load_fluctuation,0.01523333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-13,weather_unavailable,chungju,autumn,normal,temporary_load_fluctuation,0.01523333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-13,phase_unavailable,chungju,autumn,normal,temporary_load_fluctuation,0.03480000,normal,false,0.01956667,false,0.33333333,none
V08-CON-CHU-AUT-14,as_observed,chungju,autumn,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-14,load_unavailable,chungju,autumn,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-AUT-14,weather_unavailable,chungju,autumn,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-14,phase_unavailable,chungju,autumn,normal,temporary_load_fluctuation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-AUT-15,as_observed,chungju,autumn,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-15,load_unavailable,chungju,autumn,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-15,weather_unavailable,chungju,autumn,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-AUT-15,phase_unavailable,chungju,autumn,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-AUT-16,as_observed,chungju,autumn,normal,feature_missing_normal,0.42533333,normal,false,0.00000000,false,0.66666667,none
