smart_uid,province,municipality,road_name,address_road,address_lot,latitude,longitude,lighting_control,sensor_type,manager,manager_phone,data_date,source_file
SMART-d92a5802aa,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4714943,127.137893,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-6fc15b97a4,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4712016,127.1379586,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-82a07fc830,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4709842,127.1380542,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-533b9d6613,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4707689,127.1381537,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-c457607e8c,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4704811,127.1382616,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-a2e102c917,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4702405,127.1383436,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-a9dc403cc6,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4698425,127.1381757,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-da1aa7bb76,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4696617,127.137999,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-59c9e5f169,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4684667,127.1373559,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-4ce2a6cf74,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4682869,127.1373683,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-19c269e998,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4679578,127.1373961,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-6ab4464284,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4675705,127.1374171,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-eca524d23c,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4672361,127.1373392,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-5263725f4b,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4668848,127.1372353,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-796f6ca016,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4664832,127.1371098,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-3c4a990010,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4661823,127.1369269,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-6549dea4d0,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4658634,127.1366773,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-2faf2ec832,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4737964,127.1375501,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-364890676e,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4738365,127.1375479,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-750911c2ca,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4738766,127.1375457,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-ce3318bb12,충청남도,공주시,공주대학로,충청남도 공주시 공주대학로57,충청남도 공주시 공주시 신관동 산 9-14,36.4736792,127.1377798,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-a320c2967b,충청남도,공주시,관골2길,충청남도 공주시 관골2길25,충청남도 공주시 공주시 신관동 540-29,36.4745714,127.1329892,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-a65c65a3e2,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.459981,127.1177015,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-f9433ffd22,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.4597881,127.1180199,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-be0022ee12,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.4596211,127.118274,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-834effaf1e,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.4594358,127.1191428,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-5739d98563,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.4592373,127.1189872,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-57a1733898,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.4593333,127.1185602,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-c954e1f448,충청남도,공주시,향교1길,충청남도 공주시 향교1길 34,충청남도 공주시 공주시 교동 51-6,36.4590692,127.1186909,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
